Computer Name,IP Address,Operating System,Provider Type,Count
CMRLPT22082.sabc.cm,"fe80::5b18:a975:7c21:7f5
10.98.45.163",Windows 10 Entreprise,Tanium Client,1
CMRUCT22130.sabc.cm,"fe80::1255:8ad3:54c8:80fa
10.102.8.202",Windows 10 Entreprise,Tanium Client,1
SABCEBICS102.sabc.cm,"fe80::3d76:18e6:723f:d64e
10.100.1.77",Windows Server 2019 Standard,Tanium Client,1
CMRUCT24073.sabc.cm,"fe80::f480:1556:7f67:e11d
10.102.2.43",Windows 10 Entreprise,Tanium Client,1
CMRLPT23086.sabc.cm,"fe80::8f11:f741:e4aa:698e
10.102.8.35",Windows 10 Entreprise,Tanium Client,1
SABCSQCAIS601.sabc.cm,"fe80::f482:3a76:765a:9688
10.100.1.188",Windows Server 2019 Standard,Tanium Client,1
cmruct22087.sabc.cm,"fe80::6c05:7ac8:b3a2:efb6
10.101.2.16",Windows 10 Entreprise,Tanium Client,1
CMRLPT25005.sabc.cm,"fe80::d911:2625:9619:d0df
10.100.0.196",Windows 10 Entreprise,Tanium Client,1
CMRUCT20090.sabc.cm,"fe80::176e:c36f:27c0:8f66
10.98.60.9",Windows 10 Entreprise,Tanium Client,1
BONAPDDK101.sabc.cm,"fe80::60ec:3d24:5350:7acd
10.96.122.4",Windows Server 2019 Standard,Tanium Client,1
CMRUCT23038.sabc.cm,"fe80::2301:7b9d:364b:aa14
10.96.70.64",Windows 10 Entreprise,Tanium Client,1
CMRUCT22040.sabc.cm,"fe80::d292:4f1e:e5fb:4d81
10.100.4.10",Windows 11 Entreprise,Tanium Client,1
CMRUCT23131.sabc.cm,"fe80::be5c:8f8:6cd8:b70a
10.98.2.42",Windows 10 Entreprise,Tanium Client,1
CMRLPT22171.sabc.cm,"fe80::5659:2c48:d105:4837
10.102.33.204",Windows 10 Entreprise,Tanium Client,1
CMRLPT22053.sabc.cm,"fe80::4232:d964:f62d:b880
10.99.2.57",Windows 10 Entreprise,Tanium Client,1
CMRLPT25010.sabc.cm,"fe80::e698:1a46:f35c:bd26
192.168.1.113
fd82:7ea2:6480:c000:8a6f:d503:34ea:335b",Windows 10 Entreprise,Tanium Client,1
CMRUCT23122.sabc.cm,"fe80::5d7c:f712:a57f:84ad
10.98.2.52",Windows 10 Entreprise,Tanium Client,1
SABCDIMOBI101.sabc.cm,"::1
10.103.244.22",Windows Server 2019 Standard,Tanium Client,1
BAFOPCUT001.sabc.cm,"fe80::d302:3cae:2e2:ed36
10.98.1.2",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23269.sabc.cm,"fe80::b2ae:ebca:f8e7:26a5
10.100.0.97",Windows 10 Entreprise,Tanium Client,1
CMRUCT21097.sabc.cm,"fe80::a227:9063:281:48ba
10.102.2.41",Windows 10 Entreprise,Tanium Client,1
CMRLPT21127.sabc.cm,"fe80::ade7:d4e1:2261:1847
192.168.1.115",Windows 11 Entreprise,Tanium Client,1
CMRUCT24173.sabc.cm,"fe80::4efd:e9f7:5ebf:5894
10.98.2.81",Windows 10 Entreprise,Tanium Client,1
CMRLPT23071.sabc.cm,"fe80::c8e:e425:3750:2855
172.20.10.4",Windows 10 Entreprise,Tanium Client,1
CMRLPT19318.sabc.cm,"fe80::9e80:ac5c:7eca:8d85
10.14.115.158
fe80::f18d:5e87:4dfa:3537
192.168.100.1",Windows 10 Entreprise,Tanium Client,1
CMRLPT23064.sabc.cm,"fe80::9ea9:ce3a:c630:fdce
10.96.113.10",Windows 10 Entreprise,Tanium Client,1
CMRLPT21130.sabc.cm,"fe80::1765:2dbf:49ed:4c9d
10.102.8.84",Windows 10 Entreprise,Tanium Client,1
CMRUCT22041.sabc.cm,"fe80::6510:7193:65a6:e33
10.100.4.8",Windows 10 Entreprise,Tanium Client,1
CMRLPT23211.sabc.cm,"fe80::f98e:4e21:bd93:893a
10.129.237.181",Windows 10 Entreprise,Tanium Client,1
SABCWEB601.sabc.cm,"fe80::e912:16c2:6c51:fd74
10.100.1.223",Windows Server 2019 Standard,Tanium Client,1
CMRLPT22161.sabc.cm,"fe80::43c:5ae0:b619:4eda
10.100.0.17",Windows 10 Entreprise,Tanium Client,1
CMRLPT22179.sabc.cm,"fe80::6482:7709:b38b:5fcd
10.137.178.70",Windows 10 Entreprise,Tanium Client,1
CMRUCT23331.sabc.cm,"fe80::7fbc:ffcc:94e3:c98d
10.96.75.160",Windows 10 Professionnel,Tanium Client,1
CMRLPT22007.sabc.cm,"fe80::ac48:a231:aa6c:b7cc
10.97.224.88",Windows 10 Entreprise,Tanium Client,1
CMRUCT24004.sabc.cm,"fe80::8b89:4ebd:8016:58a5
10.96.70.24",Windows 10 Entreprise,Tanium Client,1
CMRUCT20057.sabc.cm,"fe80::f761:598a:55a4:4312
10.97.44.13",Windows 10 Entreprise,Tanium Client,1
CMRUCT23011.sabc.cm,"fe80::3937:7905:2251:c004
10.97.224.15",Windows 10 Entreprise,Tanium Client,1
CMRLPT24110.sabc.cm,"fe80::439:a7c0:25bb:f78f
10.100.0.39",Windows 11 Entreprise,Tanium Client,1
CMRUCT21045.sabc.cm,"fe80::2cb9:2112:e84:b0ee
10.96.2.82",Windows 10 Professionnel,Tanium Client,1
CMRUCT22034.sabc.cm,"fe80::8f8f:4450:3d5d:8a36
10.97.224.44",Windows 10 Entreprise,Tanium Client,1
CMRUCT23214.sabc.cm,"fe80::5c16:702b:7cee:aa90
10.97.76.5",Windows 10 Entreprise,Tanium Client,1
CMRLPT22131.sabc.cm,"fe80::bace:9db2:cd30:1469
10.98.0.26",Windows 10 Entreprise,Tanium Client,1
CMRUCT24084.sabc.cm,"fe80::4a52:c43c:9b45:7035
10.102.34.84",Windows 10 Entreprise,Tanium Client,1
SABCWIFI601.sabc.cm,"fe80::c7b2:5ea5:1dc7:6ae9
10.100.1.239",Windows Server 2019 Standard,Tanium Client,1
CMRLPT24122.sabc.cm,"fe80::386b:83f1:bc6b:5259
10.102.2.111",Windows 10 Entreprise,Tanium Client,1
CMRLPT23251.sabc.cm,"fe80::4e1e:b2af:6afb:bb5f
10.97.37.183",Windows 10 Entreprise,Tanium Client,1
CMRUCT20044.sabc.cm,"fe80::b60c:49c2:ad51:df6a
fe80::fcc1:6a45:889d:3bbb
169.254.252.164
10.100.0.194",Windows 10 Entreprise,Tanium Client,1
CMRLPT22038.sabc.cm,"fe80::958b:7ea0:5307:22fa
10.96.70.103",Windows 11 Entreprise,Tanium Client,1
CMRLPT22039.sabc.cm,"fe80::cb59:2bb5:7c76:b5c3
10.96.70.22",Windows 10 Entreprise,Tanium Client,1
CMRUCT24056.sabc.cm,"fe80::b4e8:3e14:6b64:a065
10.97.225.178",Windows 10 Entreprise,Tanium Client,1
CMRLPT21170.sabc.cm,"fe80::cdc0:23db:4a8a:508
10.102.8.14",Windows 10 Entreprise,Tanium Client,1
CMRLPT22168.sabc.cm,"fe80::3e1:c0dc:6bc:4839
10.102.33.199
fe80::4a79:708b:da60:12ec
169.254.141.40",Windows 10 Entreprise,Tanium Client,1
SABCSSIS601.sabc.cm,"::1
10.103.246.2",Windows Server 2019 Standard,Tanium Client,1
CMRUCT21027.sabc.cm,"fe80::f014:1882:a027:ec8f
10.98.44.15",Windows 10 Entreprise,Tanium Client,1
CMRLPT23185.sabc.cm,"fe80::1edc:e4da:4a8d:b431
10.66.73.226",Windows 10 Entreprise,Tanium Client,1
SIACDOMC002.sabc.cm,"fe80::3457:c5f3:233c:34db
10.102.33.4",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23281.sabc.cm,"fe80::eba3:86dd:404c:ca6e
10.96.112.25",Windows 10 Entreprise,Tanium Client,1
CMRUCT23230.sabc.cm,"fe80::d782:a6e5:cd20:9826
10.96.60.2",Windows 10 Entreprise,Tanium Client,1
CMRUCT24009.sabc.cm,"fe80::8f75:c9c2:78cb:f91d
10.96.70.61",Windows 10 Entreprise,Tanium Client,1
CMRUCT19137.sabc.cm,"fe80::9caa:15f4:c0b6:cf
10.97.225.199",Windows 10 Entreprise,Tanium Client,1
CMRUCT21018.sabc.cm,"fe80::4781:21cd:43b4:e16c
fe80::5004:e557:77b5:e515
fe80::5fea:c707:33ef:f77e
10.100.4.81
10.100.5.55
172.28.96.1",Windows 11 Entreprise,Tanium Client,1
CMRLPT24203.sabc.cm,"fe80::b649:2bdf:50a:794
10.100.0.230",Windows 10 Entreprise,Tanium Client,1
CMRLPT23036.sabc.cm,"fe80::8cf5:a86e:ac29:ae6d
10.100.0.26",Windows 10 Entreprise,Tanium Client,1
CMRLPT24137.sabc.cm,"fe80::9fe9:3c54:e0d9:ab38
192.168.18.9",Windows 10 Entreprise,Tanium Client,1
SABCKPI105.sabc.cm,"fe80::c12:ff2b:3ef3:90c8
10.100.1.164",Windows Server 2019 Standard,Tanium Client,1
CMRLPT19200.sabc.cm,"fe80::481f:ee16:2fbb:8595
10.102.8.120",Windows 10 Professionnel,Tanium Client,1
CMRUCT23003.sabc.cm,"fe80::d87d:b024:efc7:d88e
10.97.92.33",Windows 10 Entreprise,Tanium Client,1
CMRUCT21066.sabc.cm,"fe80::4ef3:9bbf:c72:fa67
10.97.224.43",Windows 10 Entreprise,Tanium Client,1
balierp004.sabc.cm,"fe80::a8b3:1b75:ba69:487b
fe80::ad06:7e80:52a4:5bb4
fe80::f44b:551c:c404:a37f
10.100.1.60
192.168.174.1
192.168.88.1",Windows Server 2016 Standard,Tanium Client,1
CMRLPT23241.sabc.cm,"fe80::da1d:b6ff:155c:f82
10.102.34.8",Windows 10 Entreprise,Tanium Client,1
CMRUCT24081.sabc.cm,"fe80::7de:9b3f:3b9b:6349
10.102.2.102",Windows 10 Entreprise,Tanium Client,1
CMRUCT23120.sabc.cm,"fe80::1691:ddc9:2e82:2bb5
10.98.2.85",Windows 10 Entreprise,Tanium Client,1
BALILIMS003.sabc.cm,"::1
10.103.244.6",Windows Server 2016 Standard,Tanium Client,1
CMRUCT23160.sabc.cm,"fe80::9cd0:db80:4a87:efb1
10.96.54.171",Windows 10 Entreprise,Tanium Client,1
pontbbrassbaf.sabc.cm,"fe80::d382:c76e:354b:cbe2
fe80::3806:57d0:105d:1f26
10.98.7.152
10.253.130.246",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23186.sabc.cm,"fe80::6366:5b29:e61a:464b
10.100.0.104",Windows 11 Entreprise,Tanium Client,1
CMRLPT21145.sabc.cm,"fe80::e863:3ce1:ac55:2b72
10.102.8.45
fe80::600:7054:bccd:fe5e
10.102.2.44",Windows 10 Entreprise,Tanium Client,1
CMRUCT23248.sabc.cm,"fe80::898b:852f:c68e:859d
10.98.2.51",Windows 10 Entreprise,Tanium Client,1
cmruct23041.sabc.cm,"fe80::9c43:9c72:ae5a:1620
10.96.2.57",Windows 10 Entreprise,Tanium Client,1
CMRUCT20082.sabc.cm,"fe80::c031:8b0c:ff7a:1637
10.98.2.90",Windows 10 Entreprise,Tanium Client,1
CMRLPT20100.sabc.cm,"fe80::77de:37e1:efde:2688
10.100.0.198",Windows 11 Entreprise,Tanium Client,1
CMRLPT23203.sabc.cm,"fe80::2dcf:aaf1:17bd:994d
10.102.8.43",Windows 10 Entreprise,Tanium Client,1
CMRUCT22152.sabc.cm,"fe80::4f3:899d:247b:25a5
10.102.9.117",Windows 10 Entreprise,Tanium Client,1
CMRLPT24080.sabc.cm,"fe80::cfe6:71ca:da70:d144
10.99.36.6",Windows 10 Entreprise,Tanium Client,1
SABCSQRH601.sabc.cm,"fe80::fd99:1ad9:9757:581
10.100.1.121",Windows Server 2016 Standard,Tanium Client,1
CMRLPT23077.sabc.cm,"fe80::103e:8829:1e24:d4b6
10.97.224.174",Windows 10 Entreprise,Tanium Client,1
CMRUCT24195.sabc.cm,"fe80::7490:79b2:6b4f:879
10.99.2.49",Windows 10 Entreprise,Tanium Client,1
SABCBICRM101.sabc.cm,"::1
10.6.42.169
10.103.244.11",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23305.sabc.cm,"fe80::6efa:837a:217c:f65b
10.98.0.73",Windows 10 Entreprise,Tanium Client,1
VEEAMSERVERYAOU.sabc.cm,"fe80::db87:728a:8270:cad
10.97.7.199",Windows Server 2019 Standard,Tanium Client,1
mescavesndok.sabc.cm,"fe80::651c:9268:58b1:5d09
fe80::f20c:876:a615:e4c8
10.96.7.147
10.253.110.16",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23240.sabc.cm,"fe80::550b:1496:5d00:def5
10.99.77.177",Windows 10 Entreprise,Tanium Client,1
CMRLPT22056.sabc.cm,"fe80::db35:9f6b:4f6a:6bc6
10.96.75.73",Windows 10 Entreprise,Tanium Client,1
CMRLPT23004.sabc.cm,"fe80::293b:da23:ab6c:17c1
10.42.250.198",Windows 11 Entreprise,Tanium Client,1
CMRLPT23270.sabc.cm,"fe80::37f0:8a37:6df1:e05b
10.98.0.20",Windows 10 Entreprise,Tanium Client,1
CMRUCT23220.sabc.cm,"fe80::1110:9d63:18fc:a5aa
10.96.2.16",Windows 10 Entreprise,Tanium Client,1
CMRLPT24158.sabc.cm,"fe80::2b1:5c95:12e0:d8f3
10.102.9.14",Windows 10 Entreprise,Tanium Client,1
CMRLPT22095.sabc.cm,"fe80::c275:be22:246c:e29f
10.96.161.5",Windows 10 Entreprise,Tanium Client,1
indusbi101.sabc.cm,"fe80::7459:8371:74f:e27d
10.97.7.165",Windows Server 2019 Standard,Tanium Client,1
CMRUCT25024.sabc.cm,"fe80::8d94:4180:c626:b88a
10.97.225.12",Windows 10 Entreprise,Tanium Client,1
CMRLPT19366.sabc.cm,"fe80::42:4364:56eb:74fb
10.102.9.141",Windows 10 Entreprise,Tanium Client,1
CMRLPT23042.sabc.cm,"fe80::f65f:67cf:abcf:8080
172.20.10.3",Windows 11 Entreprise,Tanium Client,1
SABCKPI1031.sabc.cm,"fe80::2c79:edb2:8fcc:c49b
fe80::6b0a:a265:9d15:ddb6
10.96.75.156
10.253.100.104",Windows Server 2019 Standard,Tanium Client,1
CMRLPT21104.sabc.cm,"fe80::6c07:3580:4172:7e04
10.102.113.8",Windows 10 Entreprise,Tanium Client,1
CMRUCT23088.sabc.cm,"fe80::11a7:c0a9:1e5d:ab2
10.96.112.2",Windows 10 Entreprise,Tanium Client,1
CMRLPT25036.sabc.cm,"fe80::588:7eaf:60a4:5b5d
10.98.0.3",Windows 10 Entreprise,Tanium Client,1
CMRUCT20085.sabc.cm,"fe80::17a7:4a54:f3ae:b15c
10.98.2.107",Windows 10 Entreprise,Tanium Client,1
CMRUCT25052.sabc.cm,"fe80::1925:cda:7b7f:a7c6
fe80::41c0:2952:d8d1:185f
169.254.220.137
10.100.0.41",Windows 11 Professionnel,Tanium Client,1
CMRLPT21062.sabc.cm,"fe80::6310:ca6f:e8c2:9ac0
10.100.0.68",Windows 10 Entreprise,Tanium Client,1
CMRLPT22018.sabc.cm,"fe80::3434:a0bc:4e77:fb9a
10.96.75.20",Windows 10 Entreprise,Tanium Client,1
CMRLPT21137.sabc.cm,"fe80::b438:7c80:2324:273d
10.99.0.30",Windows 10 Entreprise,Tanium Client,1
CMRLPT19154.sabc.cm,"fe80::3ee3:c3dd:f16b:cc0c
10.97.225.94",Windows 10 Entreprise,Tanium Client,1
CMRUCT23065.sabc.cm,"fe80::9dae:fd08:489b:30e1
10.96.2.91",Windows 10 Entreprise,Tanium Client,1
CMRLPT23291.sabc.cm,"fe80::3ce1:d52f:5d6:5eac
10.97.224.57",Windows 10 Entreprise,Tanium Client,1
CMRUCT22043.sabc.cm,"fe80::38ce:9e30:3dca:ab7f
10.96.70.82",Windows 10 Entreprise,Tanium Client,1
EFISERVEUR.sabc.cm,"fe80::d2a1:5a0b:630e:bf11
fe80::1799:1d17:c23c:c529
10.98.7.176
10.220.175.118",Windows Server 2019 Standard,Tanium Client,1
CMRLPT24089.sabc.cm,"fe80::fad3:efbe:9447:82e9
fe80::ca46:2f29:65c1:2ec0
10.99.2.3
10.99.0.25",Windows 10 Entreprise,Tanium Client,1
CMRLPT21167.sabc.cm,"fe80::f7f0:f88a:e2f2:10cd
10.102.8.86",Windows 10 Entreprise,Tanium Client,1
CMRUCT24168.sabc.cm,"fe80::3837:fa6d:3855:9243
10.102.9.189",Windows 10 Entreprise,Tanium Client,1
CMRUCT23163.sabc.cm,"fe80::2f:67e9:6408:2662
10.102.112.4",Windows 10 Entreprise,Tanium Client,1
CMRLPT21043.sabc.cm,"fe80::eae6:de3f:4419:de95
10.98.2.51",Windows 10 Entreprise,Tanium Client,1
CMRLPT23096.sabc.cm,"fe80::ed98:a1ac:c1dd:59a6
10.96.113.31",Windows 10 Entreprise,Tanium Client,1
CMRUCT23136.sabc.cm,"fe80::e925:1acd:3588:228c
10.98.69.174",Windows 10 Entreprise,Tanium Client,1
CMRLPT22081.sabc.cm,"fe80::1d6e:da34:c8f9:8ee4
fe80::b146:a7d6:28da:f95b
10.102.2.18
10.102.8.240",Windows 10 Entreprise,Tanium Client,1
CMRUCT22117.sabc.cm,"fe80::430a:161c:3ffc:ef4
10.96.70.36",Windows 10 Entreprise,Tanium Client,1
CMRUCT19169.sabc.cm,"fe80::842d:31dd:d915:3145
10.96.70.116",Windows 10 Entreprise,Tanium Client,1
CMRUCT22108.sabc.cm,"fe80::48fc:3fde:8b22:c186
10.96.36.12",Windows 11 Entreprise,Tanium Client,1
SABCBO101.sabc.cm,"::1
10.6.42.170
10.103.244.12",Windows Server 2019 Standard,Tanium Client,1
CMRUCT22149.sabc.cm,"fe80::7e9:2664:868c:27fb
10.102.8.140",Windows 10 Entreprise,Tanium Client,1
CMRUCT22022.sabc.cm,"fe80::1984:4d69:c4d0:5e2e
10.96.70.99",Windows 10 Entreprise,Tanium Client,1
SABCMEC201.sabc.cm,"fe80::d972:1e0e:8003:f22c
10.103.245.8",Windows Server 2016 Standard,Tanium Client,1
CMRLPT23316.sabc.cm,"fe80::a92d:1102:d116:f379
10.96.113.8",Windows 10 Entreprise,Tanium Client,1
CMRUCT24039.sabc.cm,"fe80::360:5a6d:70ac:238b
10.98.0.38",Windows 10 Entreprise,Tanium Client,1
CMRLPT21004.sabc.cm,"fe80::7445:250a:5089:c008
10.97.225.52",[no results],Tanium Client,1
CMRLPT22041.sabc.cm,"fe80::8b57:c799:843b:dc9c
10.100.0.143",Windows 10 Entreprise,Tanium Client,1
CMRLPT23239.sabc.cm,"fe80::7e54:64c8:a6c6:7487
10.100.5.83",Windows 10 Entreprise,Tanium Client,1
CMRLPT19187.sabc.cm,"fe80::302b:1f67:74e9:3abd
10.97.225.39",Windows 10 Entreprise,Tanium Client,1
CMRLPT22066.sabc.cm,"fe80::3ac:7784:dd62:df3
10.97.225.188",Windows 10 Entreprise,Tanium Client,1
CMRLPT21024.sabc.cm,"fe80::bd76:dc97:20dd:5c0b
fe80::cadd:8d2e:9f49:9570
10.102.2.49
10.102.8.12",Windows 10 Entreprise,Tanium Client,1
CMRLPT22107.sabc.cm,"fe80::7b8c:47bb:6ea7:f470
10.99.77.169",Windows 10 Entreprise,Tanium Client,1
CMRLPT23097.sabc.cm,"fe80::4b0e:ff1a:db8a:6400
10.96.0.34",Windows 10 Entreprise,Tanium Client,1
CMRUCT24042.sabc.cm,"fe80::e5f5:526c:1c58:7dbf
10.98.0.17",Windows 10 Entreprise,Tanium Client,1
CMRUCT20149.sabc.cm,"fe80::82ab:c22:7ade:beaf
10.97.88.13",Windows 10 Entreprise,Tanium Client,1
CMRLPT25040.sabc.cm,"fe80::1cd2:4f38:815c:3ed1
10.98.69.161",Windows 10 Entreprise,Tanium Client,1
CMRUCT21122.sabc.cm,"fe80::16cb:847d:8069:7ff5
10.96.70.152",Windows 10 Entreprise,Tanium Client,1
yaousin003.sabc.cm,"fe80::2681:b203:57cc:2ec0
fe80::7b7:70f8:e315:4
10.97.7.132
10.253.120.12",Windows Server 2019 Standard,Tanium Client,1
CMRTAB20272.sabc.cm,"fe80::d148:c9f5:c89b:c66e
10.100.0.236",Windows 10 Professionnel,Tanium Client,1
CMRUCT24013.sabc.cm,"fe80::b94:2e0f:b2f4:2f0a
10.96.2.76",Windows 10 Entreprise,Tanium Client,1
CMRLPT23314.sabc.cm,"fe80::69dc:93d:ebf7:1e3c
10.98.0.2",Windows 10 Entreprise,Tanium Client,1
CMRUCT21116.sabc.cm,"fe80::2356:40fd:bdbb:b5e7
10.99.2.18",Windows 11 Entreprise,Tanium Client,1
CMRUCT20115.sabc.cm,"fe80::fc21:6ad3:fb57:7940
192.168.8.185",Windows 10 Entreprise,Tanium Client,1
CMRUCT20028.sabc.cm,"fe80::c8a9:550a:8e47:8acb
10.99.2.67",Windows 10 Professionnel,Tanium Client,1
CMRLPT21022.sabc.cm,"fe80::78fe:b4d8:b946:eeb3
10.99.0.3",Windows 10 Entreprise,Tanium Client,1
CMRLPT24173.sabc.cm,"fe80::9b6:73d8:d72b:8733
192.168.1.197
fd02:764b:b78a:c000:461:f18c:5c8:15e0",Windows 10 Entreprise,Tanium Client,1
CMRLPT19006.sabc.cm,"fe80::7772:badc:92a0:9b2b
10.100.0.90",Windows 10 Entreprise,Tanium Client,1
CMRLPT23165.sabc.cm,"fe80::7cdc:a207:c090:1427
10.67.213.204
10.97.225.226
fe80::4789:eb97:9925:8a70",Windows 10 Entreprise,Tanium Client,1
CMRUCT24035.sabc.cm,"fe80::bfd2:5dcb:19b8:c661
10.98.0.41",Windows 10 Entreprise,Tanium Client,1
CMRUCT22127.sabc.cm,"fe80::ab49:4d67:719e:32b8
10.102.112.1",Windows 10 Entreprise,Tanium Client,1
CMRLPT22112.sabc.cm,"fe80::f7f:5901:2bb0:1951
10.134.178.220",Windows 10 Entreprise,Tanium Client,1
CMRLPT22172.sabc.cm,"fe80::26b7:c1aa:1b87:e377
10.102.34.62",Windows 10 Entreprise,Tanium Client,1
SABCSHAR601.sabc.cm,"::1
10.6.42.143
10.103.246.9",Windows Server 2019 Standard,Tanium Client,1
CMRLPT22159.sabc.cm,"fe80::95cc:e000:2221:524d
10.102.9.107",Windows 10 Professionnel,Tanium Client,1
CMRLPT21045.sabc.cm,"fe80::e0d7:3e72:38a3:8bcd
10.98.0.32",Windows 10 Entreprise,Tanium Client,1
CMRUCT24064.sabc.cm,"fe80::35f9:e82d:2487:5b30
fe80::537e:e0e4:d3d9:718d
10.97.224.203
10.97.225.153",Windows 10 Entreprise,Tanium Client,1
CMRUCT24071.sabc.cm,"fe80::60d0:9353:e6de:8778
10.97.224.117",Windows 10 Entreprise,Tanium Client,1
CMRLPT20008.sabc.cm,"fe80::6e47:3a83:4dae:48f0
fe80::2396:b081:e9b6:fbb1
172.23.64.1
10.100.0.25",Windows 11 Entreprise,Tanium Client,1
CMRUCT23115.sabc.cm,"fe80::2d59:297c:df35:2741
10.98.2.69",Windows 10 Entreprise,Tanium Client,1
CMRLPT23293.sabc.cm,"fe80::e9c2:9f59:82c4:4875
192.168.43.52",Windows 10 Entreprise,Tanium Client,1
CMRLPT24149.sabc.cm,"fe80::6eee:aa58:2446:2f26
10.102.8.9",Windows 10 Entreprise,Tanium Client,1
CMRUCT24180.sabc.cm,"fe80::1012:9468:48dc:2a7
10.100.0.108",Windows 11 Entreprise,Tanium Client,1
CMRUCT24176.sabc.cm,"fe80::50e9:d2d5:db53:f7ac
10.98.2.111",Windows 10 Entreprise,Tanium Client,1
CMRLPT25053.sabc.cm,"fe80::ccb4:7c6f:18b6:52b6
10.235.11.61",Windows 10 Entreprise,Tanium Client,1
CMRUCT24020.sabc.cm,"fe80::9cb1:36d2:93bb:334d
10.98.0.63",Windows 10 Professionnel,Tanium Client,1
CMRUCT24006.sabc.cm,"fe80::e1b8:b572:6f69:b71c
10.96.70.74",Windows 11 Entreprise,Tanium Client,1
CMRLPT25023.sabc.cm,"fe80::3953:13cb:19a2:3037
192.168.1.115",Windows 10 Entreprise,Tanium Client,1
CMRLPT24204.sabc.cm,"fe80::d7fd:c0f1:209f:6890
10.102.8.197",Windows 11 Entreprise,Tanium Client,1
CMRLPT19203.sabc.cm,"fe80::efd1:7230:701f:cae8
10.97.37.162",Windows 10 Entreprise,Tanium Client,1
CMRUCT25089.sabc.cm,"fe80::b55b:2ec8:9782:c98d
10.97.224.54",Windows 10 Entreprise,Tanium Client,1
CMRLPT22140.sabc.cm,"fe80::bd60:6205:dfb1:7c5a
10.96.0.61",Windows 11 Entreprise,Tanium Client,1
CMRUCT25185.sabc.cm,"fe80::82c0:51f5:a3a4:2823
10.102.9.109",Windows 10 Entreprise,Tanium Client,1
CMRLPT25028.sabc.cm,"fe80::ea22:1cf9:62f9:dcc4
10.97.224.215",Windows 10 Entreprise,Tanium Client,1
CMRUCT23129.sabc.cm,"fe80::7f92:e5b6:76da:9cfc
192.168.1.118",Windows 11 Entreprise,Tanium Client,1
CMRUCT25184.sabc.cm,"fe80::bd9b:2a55:eeaa:3ec5
10.102.9.173",Windows 10 Entreprise,Tanium Client,1
CMRUCT25083.sabc.cm,"fe80::9259:b89e:7704:b6a
10.97.224.28",Windows 10 Entreprise,Tanium Client,1
CMRUCT25075.sabc.cm,"fe80::4d53:883c:d833:a5a8
10.97.2.181",Windows 10 Entreprise,Tanium Client,1
CMRUCT23258.sabc.cm,"fe80::676b:a311:b321:18ac
10.99.76.23",Windows 10 Entreprise,Tanium Client,1
CMRUCT25082.sabc.cm,"fe80::9f68:2cec:f3c5:5fd6
10.97.225.219",Windows 10 Entreprise,Tanium Client,1
CMRUCT23147.sabc.cm,"fe80::16eb:461e:5c1a:9516
10.102.34.14",Windows 10 Professionnel,Tanium Client,1
CMRLPT25029.sabc.cm,"fe80::111:374:1b6a:61b8
10.97.225.201",Windows 10 Entreprise,Tanium Client,1
CMRUCT25178.sabc.cm,"fe80::a4c6:ff0f:388b:8af3
10.102.9.166",Windows 10 Entreprise,Tanium Client,1
CMRUCT25099.sabc.cm,"fe80::ca55:e45b:169f:1e77
10.97.225.187",Windows 10 Entreprise,Tanium Client,1
CMRUCT25115.sabc.cm,"fe80::cf5:e6b0:e8c9:6a2c
fe80::e1de:c0b6:25e7:3154
10.102.2.91
10.102.8.127",Windows 10 Entreprise,Tanium Client,1
CMRUCT25182.sabc.cm,"fe80::b53e:c17:b6ac:2f2d
10.102.8.119",Windows 10 Entreprise,Tanium Client,1
CMRUCT25096.sabc.cm,"fe80::c873:383b:3fd3:d0dd
fe80::7390:5a4d:4731:88a4
10.97.224.166
10.97.225.204",Windows 10 Entreprise,Tanium Client,1
CMRUCT20032.sabc.cm,"fe80::a92e:8977:57fe:e604
10.99.2.123",Windows 10 Professionnel,Tanium Client,1
CMRUCT21010.sabc.cm,"fe80::5280:9826:68c2:56d0
10.102.34.42",Windows 10 Entreprise,Tanium Client,1
CMRUCT24163.sabc.cm,"fe80::751b:7d00:68f8:d85f
10.98.2.10",Windows 10 Entreprise,Tanium Client,1
CMRLPT25042.sabc.cm,"fe80::b104:f1ee:2026:9cc8
10.98.0.51",Windows 10 Entreprise,Tanium Client,1
CMRUCT22090.sabc.cm,"fe80::8596:5c0b:404e:3ce
10.96.2.139",Windows 11 Entreprise,Tanium Client,1
CMRLPT25043.sabc.cm,"fe80::5c13:4e88:47a1:4c35
10.98.0.30",Windows 10 Entreprise,Tanium Client,1
CMRUCT25116.sabc.cm,"fe80::1bca:6b1f:c795:dabf
10.102.2.28",Windows 10 Entreprise,Tanium Client,1
CMRUCT25041.sabc.cm,"fe80::3d5b:4608:8dd1:1e3b
10.96.75.59",Windows 10 Entreprise,Tanium Client,1
CMRUCT24074.sabc.cm,"fe80::70f:bf92:c83a:2366
10.102.2.118",Windows 10 Entreprise,Tanium Client,1
BALIFICH101.sabc.cm,"fe80::7c28:34f:c794:e0e
10.100.1.200",Windows Server 2019 Standard,Tanium Client,1
